tx_hash,block_number,log_index,block_time,wallet,sender,recipient,project,pool_address,token_in,token_out,amount_in_float,amount_out_float,amount_in_raw,amount_out_raw,amount_usd,tick,sqrt_price_x96,liquidity,weth_price_at_block,amount_overflow,malformed_legs
0xf2db197f9b7a04bc71fb26b5394a40bd68ff6ee6c2cef00c09db1dcb5faba367,21525893,116,2025-01-01 00:00:35.000000,0xff82bf5238637b7e5e345888bab9cd99f5ebe331,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,Uniswap V3,0xfe4ec8f377be9e1e95a49d4e0d20f52d07b1ff0d,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,147457.65228565616,16.84630290558762,147457652285656155700794,16846302905587619964,56232.79063582242,-90820,8.450035596320223e+26,214641392587639390120174,3337.99,false,false
0x99dc65a8442ad43b96ba9ee5d92a652e0a198dfa1ed2dcf1709b9344d4b5d1ec,21525893,127,2025-01-01 00:00:35.000000,0x24df0fbcae42080da8c9f9be6032c77a9976e729,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,0x5dc62cea20b0e7c3607adcc61a885ff9369dbc60,Uniswap V3,0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6153.340290153343,3.2139735818238315,6153340290153342403118,3213973581823831390,10728.211676392131,-75562,1.81199421855809e+27,88972886429063512439453,3337.99,false,false
0x35fdbacf773be1552cdf0523ab1fa6f1e12cda1163f0869d61d83014f808dc7a,21525893,134,2025-01-01 00:00:35.000000,0x64bbde373e909501de1309231336761adeaa07d5,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,Uniswap V3,0x531b6a4b3f962208ea8ed5268c642c84bb29be0b,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10295.454273705745,1.1687437215859935,10295454273705745428902,1168743721585993528,3901.25485521683,-90750,8.479856838027124e+26,112668466178642958034869,3337.99,false,false
0x952ae128fbc141909a7e1758e6acebfc1876b7b9a703c8c995bc3e0224806db6,21525893,159,2025-01-01 00:00:35.000000,0xfc9928f6590d853752824b0b403a6ae36785e535,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49,0x1140201364600b0016f35c5dd32e2269229ac3d6,Uniswap V3,0x2982d3295a0e1a99e6e88ece0e93ffdfc5c761ae,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x77e06c9eccf2e797fd462a92b6d7642ef85b0a44,0.22209999589605375,1.678033832,222099995896053760,1678033832,741.3675653010685,186990,9.10152888956839e+32,315426066969484238,3337.99,false,false
0xdcbe6bfd9772acb268310297a81e47f00289ad9e891abff521060ea2739f6c0d,21525893,181,2025-01-01 00:00:35.000000,0xc13e2fd4e2ba14306bed07f64b3437153b0dbd53,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,Uniswap V3,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2.49,8291.730786,2490000000000000000,8291730786,8291.730786,195207,1.372626258533555e+33,7352197252816085174,3337.99,false,false
0xed4fefc5bcf2b311b38d21ee1afa00a9da43c37854aa8472648cb2803d3b4d34,21525893,281,2025-01-01 00:00:35.000000,0x93793bd1f3e35a0efd098c30e486a860a0ef7551,0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf,0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf,Uniswap V3,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1448.0780859979743,0.7814318124249034,1448078085997974222957,781431812424903442,2608.4115755562034,-75229,1.8424066343042312e+27,37199295722145180616985,3337.99,false,false
0xd3021dcce3184b5d4a9b20bd298ba524a274eb36ab2467939c243aa4e31b6227,21525893,291,2025-01-01 00:00:35.000000,0x581dd4869033a1426a8b65bec48b7b14f588ccc2,0x70bf6634ee8cb27d04478f184b9b8bb13e5f4710,0x70bf6634ee8cb27d04478f184b9b8bb13e5f4710,Uniswap V3,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,138.772831,0.04164216529434192,138772831,41642165294341918,138.772831,195206,1.3725053617858573e+33,310930698089662812,3337.99,false,false
0xae21488ce176abe6eb89dae493d90f2c517facbfe78461152f66ef53a0120ef7,21525893,325,2025-01-01 00:00:35.000000,0x50acf984362825970cd6357eaa330eddee0ac9f2,0xe592427a0aece92de3edee1f18e0157c05861564,0x50acf984362825970cd6357eaa330eddee0ac9f2,Uniswap V3,0x96039fa4d049f8a234485524546db44489b12d24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x7296eaa225804451a91616b29d040cab05435f0d,0.1862298098153686,399.9803594,186229809815368607,39998035940,621.6332428656023,153571,1.711865689750081e+32,15124637242595917,3337.99,false,false
0x3bf06caf5a188f2e9d3302a4c9500a3d600905695e6b6f5855b99fa0446f9f7c,21525894,10,2025-01-01 00:00:47.000000,0x4066e9bd5618373d2da7a1cb7bba03ef800875ee,0x6719c6ebf80d6499ca9ce170cda72beb3f1d1a54,0x31c2ab99605e535e96097188bc79752e1b3e5817,Uniswap V3,0xdf47636bf318f9d5cc9aafe38f7e7bf893d58fac,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x8f8221afbb33998d8584a2b05749ba73c37a938a,0.16854841609435114,4071.011032537542,168548416094351124,4071011032537542001365,562.6129274387831,-100937,5.0953556219004384e+26,13022374455510685858507,3337.99,false,false
0x95b4500e4d30f421d0c033e447322f50126f3909666d87d5d341c0be9a1bb834,21525894,27,2025-01-01 00:00:47.000000,0x276bf434613bd8cb5c8b3282ec6445c9370e33fa,0x828ae1566824a9835acb6f565e1e9ea22bfb883a,0xa082264750d77d848cca3f2de91016aab543d442,Uniswap V3,0x49727bbe3ba46aeb1058749ed2741a42fd1ccda8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xba0dda8762c24da9487f5fa026a9b64b695a07ea,0.05875726143822234,7794.491528271361,58757261438222336,7794491528271360636320,196.13115110817176,-118059,2.164686832288684e+26,75779682640139039231427,3337.99,false,false
